Front,Back,Extra,Tags
"An IoT solution processes telemetry from 1 million devices. Devices send data every 5 seconds. Data must be processed in near real-time for anomaly detection and stored for historical analysis.<br><br>A) Event Hubs for ingestion, Stream Analytics for processing, Cosmos DB for storage<br>B) Service Bus for ingestion, Azure Functions for processing, SQL Database for storage<br>C) Event Grid for ingestion, Logic Apps for processing, Blob Storage for storage","A) Event Hubs for ingestion, Stream Analytics for processing, Cosmos DB for storage","Event Hubs handles high-throughput ingestion (1M devices × 12 events/min), Stream Analytics provides real-time CEP, Cosmos DB scales for high-velocity writes. Service Bus doesn't scale to this ingestion rate. Event Grid is for discrete events not continuous telemetry. This is the IoT reference architecture.","AZ-305 DataStorage DataIntegration"
"A financial application requires that all database queries are audited with log retention for 7 years, protected from tampering, and accessible for compliance reviews.<br><br>A) Azure SQL Database auditing to Log Analytics with immutable storage export<br>B) Enable SQL Database diagnostic settings to Storage Account<br>C) Configure database change tracking and version history","A) Azure SQL Database auditing to Log Analytics with immutable storage export","SQL auditing logs all queries, Log Analytics for analysis, export to immutable Blob storage for tamper-proof 7-year retention. Diagnostic settings don't capture queries. Change tracking is for data changes not auditing. SQL auditing + immutable storage meets compliance and tamper-proof requirements.","AZ-305 DataStorage RelationalData"
"Your data warehouse queries 50TB of data with unpredictable query patterns (some queries daily, others monthly). The solution must minimize costs while maintaining query performance.<br><br>A) Azure Synapse serverless SQL pool with Data Lake Storage<br>B) Azure Synapse dedicated SQL pool with auto-pause<br>C) Azure SQL Database Hyperscale with read replicas","A) Azure Synapse serverless SQL pool with Data Lake Storage","Serverless SQL pool charges per query (TB scanned), no idle costs, perfect for unpredictable patterns. Dedicated pool has provisioned costs even when paused. Hyperscale is for OLTP not analytics. Serverless + Data Lake provides pay-per-query economics for variable workload data warehouse scenarios.","AZ-305 DataStorage DataIntegration"
"An application stores user-generated content (videos, images) totaling 500TB with 10TB monthly growth. Access pattern: 90% of accesses are to content uploaded in the last 7 days.<br><br>A) Blob Storage Hot tier with lifecycle policy to Cool after 7 days, Archive after 90 days<br>B) Blob Storage Cool tier for all data<br>C) Azure Files Premium with snapshots","A) Blob Storage Hot tier with lifecycle policy to Cool after 7 days, Archive after 90 days","Hot tier optimizes for frequent access (7 days), automatic transition to Cool tier reduces storage costs for older content, Archive for long-term retention. Cool tier for all data increases access costs. Premium Files is expensive for this scale. Lifecycle management automates tier optimization.","AZ-305 DataStorage BlobStorage"
"A machine learning team needs to store and version 10TB of training datasets with POSIX filesystem access, Git-like versioning for experiments, and integration with Azure ML.<br><br>A) Azure Data Lake Storage Gen2 with hierarchical namespace<br>B) Azure Blob Storage with blob versioning<br>C) Azure Files with file share snapshots","A) Azure Data Lake Storage Gen2 with hierarchical namespace","ADLS Gen2 provides POSIX semantics (required for ML frameworks), hierarchical namespace for organization, integrates with Azure ML, supports access control. Blob versioning isn't Git-like versioning. Azure Files lacks analytics optimizations. ADLS Gen2 is purpose-built for analytical/ML workloads.","AZ-305 DataStorage BlobStorage"
"Your application requires a distributed cache shared across 50 app instances with sub-millisecond latency, support for complex data structures (sorted sets, geospatial), and 99.9% availability.<br><br>A) Azure Cache for Redis Premium tier with clustering<br>B) Azure Cosmos DB with low latency reads<br>C) Azure SQL Database with in-memory tables","A) Azure Cache for Redis Premium tier with clustering","Redis Premium provides sub-ms latency, clustering for scale, 99.9% SLA, complex data structures (sorted sets, geo indexes), and distributed cache capability. Cosmos DB has higher latency. SQL in-memory isn't a distributed cache solution. Redis is purpose-built for caching with advanced data structures.","AZ-305 DataStorage NoSQL"
"A reporting solution must query data from Azure SQL Database, Cosmos DB, and on-premises Oracle without data movement and present unified results via T-SQL queries.<br><br>A) Azure Synapse Analytics with PolyBase and Linked Server<br>B) Azure Data Factory with data flows<br>C) Power BI with DirectQuery to each source","A) Azure Synapse Analytics with PolyBase and Linked Server","Synapse PolyBase queries external data sources (SQL, Oracle, Cosmos) without movement, unified T-SQL interface, supports JOINs across sources. Data Factory moves data (ETL). Power BI is for visualization not query layer. Synapse provides distributed query engine for heterogeneous sources.","AZ-305 DataStorage DataIntegration"
"Your organization must ensure RPO of 15 minutes and RTO of 1 hour for mission-critical VMs running stateful applications across Azure regions.<br><br>A) Azure Site Recovery with replication to secondary region<br>B) Backup to Recovery Services Vault with restore testing<br>C) VM snapshots replicated to secondary region","A) Azure Site Recovery with replication to secondary region","ASR provides continuous replication (sub-hour RPO achievable), orchestrated failover meeting 1-hour RTO, application-consistent snapshots. Backup typically has longer RTO (restore time). Snapshots require manual orchestration. ASR is purpose-built for meeting aggressive RPO/RTO requirements with minimal management.","AZ-305 BusinessContinuity DisasterRecovery"
"A SQL database must support automatic failover to secondary region during outages, with stale read tolerance of up to 5 seconds for reporting queries and zero-downtime planned maintenance.<br><br>A) Azure SQL Database Business Critical with auto-failover group and read replica<br>B) Azure SQL Database General Purpose with active geo-replication<br>C) Azure SQL Managed Instance with manual failover","A) Azure SQL Database Business Critical with auto-failover group and read replica","Business Critical provides zone redundancy (zero-downtime maintenance), auto-failover groups for region failover, geo-replicas for read scale with ~5 second lag. General Purpose doesn't support zero-downtime maintenance. Manual failover contradicts automatic requirement. Business Critical + auto-failover meets all requirements.","AZ-305 BusinessContinuity HighAvailability"
"Your Kubernetes cluster must survive zone failures with automatic pod rescheduling, persistent volume availability, and no single point of failure for control plane.<br><br>A) Azure Kubernetes Service with system node pool across Availability Zones and ZRS disks<br>B) AKS with single zone and regular backup<br>C) AKS with Availability Set and standard disks","A) Azure Kubernetes Service with system node pool across Availability Zones and ZRS disks","AKS across zones provides control plane redundancy, automatic pod rescheduling to healthy zones, ZRS persistent volumes available across zones. Single zone creates SPOF. Availability Sets don't protect against datacenter failures. Multi-zone AKS with ZRS storage provides comprehensive zone resiliency.","AZ-305 BusinessContinuity HighAvailability"
"An on-premises application using SQL Server must be migrated to Azure with minimal downtime (under 10 minutes), maintaining compatibility with existing client connections using Windows authentication.<br><br>A) Azure SQL Managed Instance with online migration using Database Migration Service<br>B) Azure SQL Database with offline migration and connection string changes<br>C) SQL Server on Azure VMs with backup/restore","A) Azure SQL Managed Instance with online migration using Database Migration Service","SQL MI supports Windows authentication (Azure AD DS integration), near-online migration via DMS (<10 min cutover), maintains SQL Server compatibility (linked servers, CLR). SQL Database requires auth changes. VM migration has longer downtime. SQL MI is the migration path for enterprise SQL Server features.","AZ-305 Infrastructure Migration"
"A stateless web application must automatically scale from 5 to 100 instances based on CPU and HTTP queue length with scale-out/in decisions completed in under 30 seconds.<br><br>A) Azure App Service with autoscale rules for CPU and HTTP queue<br>B) Azure VM Scale Sets with custom script extension<br>C) Azure Kubernetes Service with HPA","A) Azure App Service with autoscale rules for CPU and HTTP queue","App Service autoscale supports multiple metrics (CPU, HTTP queue), sub-30 second response for PaaS scaling, managed platform. VMSS has slower scale operations (VM provisioning). AKS HPA is fast but adds K8s complexity. App Service provides the fastest PaaS scaling for web workloads with built-in HTTP queue metric.","AZ-305 Infrastructure Compute"
"A batch processing job requires 1000 cores for 2 hours nightly. The job is fault-tolerant and can handle interruptions. Minimize costs.<br><br>A) Azure Batch with Spot VMs and automatic retry<br>B) Azure Kubernetes Service with spot node pools<br>C) Azure VM Scale Sets with on-demand instances","A) Azure Batch with Spot VMs and automatic retry","Batch manages job scheduling with automatic task retry on preemption, Spot VMs offer up to 90% discount for interruptible workload. AKS adds orchestration overhead. On-demand VMSS doesn't leverage discounted compute. Batch + Spot optimizes cost for fault-tolerant batch processing with built-in retry logic.","AZ-305 Infrastructure Compute"
"Your application requires orchestration of long-running workflows (hours to days) with human approval steps, retries, and state persistence across workflow steps.<br><br>A) Azure Durable Functions with activity functions and human interaction pattern<br>B) Azure Logic Apps with approval connectors<br>C) Azure Data Factory pipeline with web activity","A) Azure Durable Functions with activity functions and human interaction pattern","Durable Functions supports long-running stateful workflows, human interaction pattern for approvals, automatic state persistence, and retry policies. Logic Apps work but Durable Functions offers more control and code-first approach. Data Factory is for data pipelines not general workflows. Durable Functions is the serverless workflow engine.","AZ-305 Infrastructure Compute"
"A containerized microservices application requires service mesh capabilities (traffic management, observability, security) without changing application code.<br><br>A) Azure Kubernetes Service with Open Service Mesh or Istio add-on<br>B) Azure Container Apps with Dapr<br>C) Azure App Service with Application Gateway","A) Azure Kubernetes Service with Open Service Mesh or Istio add-on","AKS supports service mesh add-ons (OSM, Istio) providing traffic splitting, mTLS, observability without code changes. Dapr is microservices building blocks not full mesh. App Service isn't service mesh. Service mesh on AKS provides advanced networking and security for microservices at infrastructure level.","AZ-305 Infrastructure Compute"
"Your organization needs to migrate 200 physical servers to Azure. Assessment shows 80% can be modernized to PaaS, 20% require IaaS. The solution must provide discovery, dependency mapping, and cost estimation.<br><br>A) Azure Migrate with assessment and modernization tools<br>B) Manual server inventory with Azure Pricing Calculator<br>C) Azure Site Recovery for replication","A) Azure Migrate with assessment and modernization tools","Azure Migrate provides agentless discovery, dependency mapping, performance-based sizing, PaaS readiness assessment (App Service, SQL), and cost estimation. Manual inventory doesn't scale. ASR is for replication not assessment. Azure Migrate is the comprehensive migration planning and execution platform.","AZ-305 Infrastructure Migration"
"A web API requires protection against SQL injection, XSS, and DDoS attacks with automatic threat intelligence updates and custom rule support.<br><br>A) Azure Application Gateway with WAF v2 and OWASP ruleset<br>B) Azure Front Door with WAF and custom rules<br>C) Network Security Groups with default rules","A) Azure Application Gateway with WAF v2 and OWASP ruleset","App Gateway WAF v2 provides OWASP protection (SQL injection, XSS), DDoS protection, custom rules, and regional deployment. Front Door offers global scale (may be overkill). NSGs are L4 only, no application attack protection. App Gateway WAF is the regional web application firewall for OWASP threats.","AZ-305 Infrastructure Networking"
"An application in Azure needs to communicate with Azure Storage over Microsoft's private network without traversing the internet, while keeping storage account publicly inaccessible.<br><br>A) Azure Private Link with Private Endpoint for Storage Account<br>B) Service Endpoints for Storage Account<br>C) VPN Gateway with forced tunneling","A) Azure Private Link with Private Endpoint for Storage Account","Private Endpoint places storage in VNet with private IP,DisablePublicNetworkAccess blocks internet, traffic stays on Microsoft backbone. Service Endpoints still allow public IP access (less secure). VPN is for hybrid connectivity. Private Link provides the highest security with full network isolation.","AZ-305 Infrastructure Networking"
"Your multi-region application requires global routing based on client geography, automatic failover on health check failures, and support for both Azure and on-premises endpoints.<br><br>A) Azure Traffic Manager with geographic routing and health probes<br>B) Azure Front Door with latency-based routing<br>C) Azure Load Balancer with zone redundancy","A) Azure Traffic Manager with geographic routing and health probes","Traffic Manager provides DNS-based global routing with geographic profiles, health monitoring, supports Azure + on-premises endpoints. Front Door requires HTTP/HTTPS (not all protocols). Load Balancer is regional. Traffic Manager is the multi-protocol global traffic director for hybrid scenarios.","AZ-305 Infrastructure Networking"
"A VNet must allow inbound SSH only from specific on-premises IP ranges, allow outbound HTTPS to any destination, and log all denied traffic for security analysis.<br><br>A) Network Security Group with priority-based rules and NSG Flow Logs<br>B) Azure Firewall with application rules<br>C) Route table with forced tunneling","A) Network Security Group with priority-based rules and NSG Flow Logs","NSG provides IP/port-based filtering with priority rules, NSG Flow Logs capture denied traffic for analysis. Firewall is overkill for simple IP filtering. Route tables control routing not filtering. NSG + Flow Logs provides security filtering with logging for forensics at subnet/NIC level.","AZ-305 Infrastructure Networking"
"Your company requires centralized logging from Azure resources, on-premises servers, and application logs with 2-year retention and ability to query across sources using KQL.<br><br>A) Log Analytics workspace with Azure Monitor agent and data retention policy<br>B) Azure Storage Account with lifecycle management<br>C) Event Hubs with Stream Analytics","A) Log Analytics workspace with Azure Monitor agent and data retention policy","Log Analytics centralizes logs from Azure, hybrid, and apps via agents, supports KQL queries across sources, configurable retention (up to 2 years + Archive). Storage lacks query capability. Event Hubs is streaming not log storage. Log Analytics is the unified log aggregation and query platform.","AZ-305 IdentityGovernance Monitoring"
"An application must emit custom business metrics (orders processed, revenue) to Azure Monitor for dashboard visualization and alert rules based on metric thresholds.<br><br>A) Application Insights with custom metrics and metric alerts<br>B) Send logs to Log Analytics and create log-based alerts<br>C) Store metrics in Cosmos DB with custom alerting","A) Application Insights with custom metrics and metric alerts","Application Insights TrackMetric() emits custom metrics, metric alerts provide near-real-time threshold monitoring, native dashboard integration. Log-based alerts have higher lag. Custom Cosmos solution lacks platform integration. Application Insights is the APM platform for custom application telemetry and alerting.","AZ-305 IdentityGovernance Monitoring"
"Your infrastructure team needs to query resource configurations across 1000 subscriptions to identify VMs without backup configured and export results to CSV.<br><br>A) Azure Resource Graph with KQL query and export<br>B) PowerShell script iterating through subscriptions<br>C) Azure Policy compliance reports","A) Azure Resource Graph with KQL query and export","Resource Graph queries all subscriptions simultaneously with KQL (scale + speed), supports JOIN operations (VMs with backup status), export to CSV. PowerShell iteration slow at scale. Policy reports compliance not ad-hoc queries. Resource Graph is the fast multi-subscription resource query service.","AZ-305 IdentityGovernance Monitoring"
"A mission-critical application requires monitoring with automatic alerting when availability drops below 99.9% over 5-minute windows and automatic incident creation in ServiceNow.<br><br>A) Azure Monitor availability tests with action groups and ITSM connector<br>B) Application Insights with custom queries<br>C) Azure Advisor recommendations","A) Azure Monitor availability tests with action groups and ITSM connector","Availability tests (URL ping, multi-step) measure uptime, alert rules trigger on availability metrics, ITSM connector creates ServiceNow incidents automatically. Custom queries don't provide uptime monitoring. Advisor is for optimization not real-time monitoring. Monitor availability tests + ITSM is the SLA monitoring solution.","AZ-305 IdentityGovernance Monitoring"
"Your application architecture consists of 20 microservices deployed across AKS, App Services, and Functions. You need distributed tracing to track requests across services with correlation IDs.<br><br>A) Application Insights with distributed tracing and correlation<br>B) Azure Monitor Logs with custom queries<br>C) Event Hub with correlation headers","A) Application Insights with distributed tracing and correlation","Application Insights provides distributed tracing with automatic correlation across services, application map visualization, end-to-end transaction tracking. Monitor Logs require manual correlation. Event Hub is for events not tracing. Application Insights is the distributed tracing platform with native multi-service support.","AZ-305 IdentityGovernance Monitoring"
"A data pipeline processes sensitive data. You must ensure all pipeline activities are logged with data lineage tracking and compliance reports showing data flow from source to destination.<br><br>A) Azure Data Factory with monitoring and lineage in Purview<br>B) Azure Synapse with audit logs only<br>C) Custom logging to Blob Storage","A) Azure Data Factory with monitoring and lineage in Purview","Data Factory logs all activities, integrates with Purview for data lineage (source to sink visibility), compliance reporting. Synapse audit logs lack lineage visualization. Custom logging doesn't provide governance features. Data Factory + Purview provides enterprise data governance with visual lineage tracking.","AZ-305 IdentityGovernance Monitoring"
"Your company requires cost allocation across 50 business units sharing Azure subscriptions. Each resource must be tagged with business unit and cost center, with monthly cost reports by tag.<br><br>A) Azure Cost Management with tag-based cost analysis and budgets<br>B) Export billing data to Blob Storage and custom Power BI<br>C) Azure Advisor cost recommendations","A) Azure Cost Management with tag-based cost analysis and budgets","Cost Management filters by tags for cost allocation, creates budgets per tag, automated reports. Custom exports require ongoing maintenance. Advisor provides recommendations not cost allocation. Cost Management is the native platform for tag-based cost tracking and chargeback reporting.","AZ-305 IdentityGovernance Governance"
"An application requires secret rotation every 30 days with zero downtime. During rotation, both old and new secrets must be valid for 24-hour overlap to allow gradual rollout.<br><br>A) Azure Key Vault with versioning and application configured for version rotation<br>B) Store secrets in Azure App Configuration<br>C) Environment variables with manual updates","A) Azure Key Vault with versioning and application configured for version rotation","Key Vault stores secret versions, application reads latest + previous version during rotation window, supports automatic rotation via integrations. App Configuration is for settings not secrets. Environment variables require app restart. Key Vault versioning enables zero-downtime rotation with overlap period.","AZ-305 IdentityGovernance Secrets"
"Your application is deployed in 3 regions. Users must be routed to the closest region based on latency with automatic failover to next-closest region if health checks fail.<br><br>A) Azure Front Door with latency-based routing and health probes<br>B) Azure Traffic Manager with performance routing<br>C) Azure Load Balancer with zone redundancy","A) Azure Front Door with latency-based routing and health probes","Front Door uses anycast for latency-based routing (closest PoP), health probes detect failures, automatic failover to healthy backends, SSL at edge. Traffic Manager is DNS-based (slower cutover). Load Balancer is regional. Front Door provides global low-latency routing with fast failover for web workloads.","AZ-305 Infrastructure Networking"
"A containerized application must scale to zero instances when idle to minimize costs, but support rapid scale-out (0 to 50 instances in 10 seconds) when messages arrive in a queue.<br><br>A) Azure Container Apps with KEDA queue scaling<br>B) Azure Kubernetes Service with HPA<br>C) Azure Functions with container support","A) Azure Container Apps with KEDA queue scaling","Container Apps with KEDA scales to zero (no cost when idle), queue-based scaling triggers rapid scale-out, supports custom containers. AKS doesn't scale to zero without virtual nodes. Functions containers have limitations. Container Apps provides serverless container scaling with KEDA event sources.","AZ-305 Infrastructure Compute"
"Your organization requires immutable infrastructure deployments where infrastructure changes are deployed as new resources rather than updating existing ones, with automated rollback on failure.<br><br>A) Azure Deployment Manager with blue-green deployment steps<br>B) ARM templates with incremental mode<br>C) Azure DevOps pipelines with manual approval","A) Azure Deployment Manager with blue-green deployment steps","Deployment Manager orchestrates blue-green deployments (new parallel infrastructure), health checks determine promotion, automatic rollback on failure. Incremental ARM updates existing resources. Manual approvals don't provide automatic rollback. Deployment Manager enables immutable infrastructure patterns with safety checks.","AZ-305 Infrastructure AppArchitecture"
"An application requires caching with support for pub/sub messaging between application instances, geospatial queries, and automatic failover across availability zones.<br><br>A) Azure Cache for Redis Premium with zone redundancy and geo-replication<br>B) Azure Cosmos DB with multi-region writes<br>C) Azure SignalR Service","A) Azure Cache for Redis Premium with zone redundancy and geo-replication","Redis Premium supports pub/sub, geospatial commands, zone redundancy for HA, optional geo-replication. Cosmos DB doesn't provide pub/sub or geospatial via cache interface. SignalR is for real-time messaging not cache. Redis Premium is the feature-rich cache with advanced data structures and HA.","AZ-305 Infrastructure AppArchitecture"
"Your company deploys applications using GitOps. The solution must continuously reconcile desired state in Git with actual cluster state and automatically apply changes when Git is updated.<br><br>A) Azure Kubernetes Service with Flux or ArgoCD GitOps operator<br>B) Azure DevOps pipeline with kubectl apply<br>C) ARM templates with CI/CD pipeline","A) Azure Kubernetes Service with Flux or ArgoCD GitOps operator","GitOps operators (Flux, Argo) continuously watch Git repos, automatically sync cluster state, provide declarative reconciliation. DevOps pipelines are imperative (not continuous reconciliation). ARM is for Azure resources not K8s. Flux/Argo on AKS provides true GitOps with continuous drift correction.","AZ-305 Infrastructure Compute"
"A user must access Azure resources with elevated privileges only when needed. Access requests require manager approval and must be logged with automatic expiration after 4 hours.<br><br>A) Azure AD Privileged Identity Management with approval workflow<br>B) Just-in-time VM access with Azure Security Center<br>C) Azure AD groups with dynamic membership","A) Azure AD Privileged Identity Management with approval workflow","PIM provides just-in-time role activation with approval workflows, time-bound assignments (4 hours), and comprehensive audit logs. JIT VM access is for VM port opening not RBAC. Dynamic groups are membership-based not time-bound access. PIM is designed for privileged access governance with approval and auditing.","AZ-305 IdentityGovernance Authorization"
"Your organization has separate Azure AD tenants for subsidiaries that must remain independent. Users need single sign-on across all tenants without account synchronization.<br><br>A) Azure AD B2B cross-tenant access settings with automatic redemption<br>B) Azure AD federation with ADFS<br>C) Merge all tenants into single directory","A) Azure AD B2B cross-tenant access settings with automatic redemption","Cross-tenant access settings allow B2B collaboration between tenants while maintaining independence, automatic redemption provides seamless SSO, no synchronization needed. ADFS adds complexity. Merging tenants violates independence requirement. Cross-tenant settings enable multi-tenant collaboration without directory consolidation.","AZ-305 IdentityGovernance Authentication"
"An application must verify the identity of Azure resources it communicates with to prevent token theft and man-in-the-middle attacks in a zero-trust architecture.<br><br>A) Managed identities with service-to-service authentication via Azure AD<br>B) Shared access signatures with IP restrictions<br>C) API keys with Azure Key Vault storage","A) Managed identities with service-to-service authentication via Azure AD","Managed identities provide Azure AD authentication between services with token validation, eliminating password-based auth and supporting zero-trust principles. SAS tokens are bearer tokens (theft risk). API keys don't verify service identity. Managed identity with Azure AD provides mutual authentication for zero-trust.","AZ-305 IdentityGovernance Authentication"
"Your company requires centralized identity governance showing all users with privileged access, their assignments, and last review date with automatic access expiration if not recertified quarterly.<br><br>A) Azure AD Access Reviews with automated decisions<br>B) Azure AD PIM with time-bound assignments<br>C) Manual spreadsheet with RBAC queries","A) Azure AD Access Reviews with automated decisions","Access Reviews provide scheduled recertification campaigns with automatic removal on non-approval, supports PIM roles and group memberships, audit trail. PIM is for activation not recertification. Manual process doesn't scale. Access Reviews automate the quarterly access recertification lifecycle for governance.","AZ-305 IdentityGovernance Governance"
"An application deployed across multiple clouds (Azure, AWS, GCP) requires unified identity management with users authenticating once and accessing resources in all clouds.<br><br>A) Azure AD with SAML/OIDC federation to AWS and GCP<br>B) Separate identity systems per cloud<br>C) On-premises Active Directory with VPN","A) Azure AD with SAML/OIDC federation to AWS and GCP","Azure AD acts as central IdP, federates to AWS (IAM SAML) and GCP (Workspace/Cloud Identity OIDC), single sign-on across clouds. Separate systems fragment identity. On-prem AD requires connectivity and lacks cloud-native features. Azure AD provides multi-cloud identity hub with SSO and Conditional Access.","AZ-305 IdentityGovernance Authentication"
"Your organization must enforce MFA for all users accessing production environments but allow password-only authentication for development environments accessed from corporate network.<br><br>A) Azure AD Conditional Access with location and environment-based policies<br>B) Azure AD security defaults<br>C) Per-user MFA settings in Azure AD","A) Azure AD Conditional Access with location and environment-based policies","Conditional Access creates context-aware policies (location, resource, group membership), granular control per environment. Security defaults enforce MFA globally (no exceptions). Per-user MFA doesn't consider context. Conditional Access provides the risk-based adaptive authentication for differentiated environments.","AZ-305 IdentityGovernance Authentication"
"A database contains customer records with credit card numbers. Regulatory requirements mandate that DBAs can administer the database but cannot view sensitive columns.<br><br>A) Azure SQL Database Dynamic Data Masking for sensitive columns<br>B) Always Encrypted with column encryption<br>C) Row-level security with DBA exclusion","A) Azure SQL Database Dynamic Data Masking for sensitive columns","Dynamic Data Masking hides sensitive columns from non-privileged users (DBAs) while allowing administration, configurable masking rules. Always Encrypted requires client-side key access (impacts querying). RLS controls rows not columns. DDM provides column-level obfuscation for privileged user scenarios meeting compliance.","AZ-305 DataStorage RelationalData"
"An analytics platform processes 100TB of raw JSON log files. Queries filter by date range and user ID. The solution must minimize query costs and support schema evolution.<br><br>A) Azure Data Lake Storage Gen2 with partitioned folders (date/user) and Synapse serverless SQL<br>B) Azure Cosmos DB with composite indexes<br>C) Azure SQL Database with JSON columns","A) Azure Data Lake Storage Gen2 with partitioned folders (date/user) and Synapse serverless SQL","ADLS Gen2 with folder partitioning enables partition elimination (reduced data scanned = lower cost), serverless SQL pay-per-query, flexible schema. Cosmos DB expensive for 100TB. SQL Database not optimized for massive JSON analytics. ADLS + serverless SQL optimizes cost with partition pruning and schema flexibility.","AZ-305 DataStorage DataIntegration"
"Your application stores session state with requirements: sub-5ms read/write latency, automatic expiration after 20 minutes of inactivity, and session data shared across 100 application instances.<br><br>A) Azure Cache for Redis with sliding expiration<br>B) Azure Cosmos DB with TTL<br>C) In-memory cache per application instance","A) Azure Cache for Redis with sliding expiration","Redis delivers sub-5ms latency, sliding expiration resets on access (idle timeout), distributed cache shared across instances. Cosmos DB has higher latency. In-memory cache isn't shared across instances. Redis is purpose-built for session state with ASP.NET Core provider and sliding expiration support.","AZ-305 DataStorage NoSQL"
"A multi-tenant SaaS database solution requires data isolation per tenant with ability to move large tenants to dedicated databases while maintaining application code compatibility.<br><br>A) Azure SQL Database elastic pools with tenant-per-schema or tenant-per-database<br>B) Single database with tenant ID filter in all queries<br>C) Cosmos DB with partition key per tenant","A) Azure SQL Database elastic pools with tenant-per-schema or tenant-per-database","Elastic pools share resources across tenant databases, supports hybrid model (small tenants share, large tenants isolated), maintains T-SQL compatibility. Single-database risks data leakage and doesn't scale. Cosmos DB partitioning has limits. SQL elastic pools provide flexible multi-tenancy with resource sharing and isolation.","AZ-305 DataStorage RelationalData"
"Your data pipeline ingests streaming data from IoT devices with deduplication required within 5-minute tumbling windows before writing to storage.<br><br>A) Azure Stream Analytics with DISTINCT and tumbling window<br>B) Azure Event Hubs with consumer group deduplication<br>C) Azure Functions with manual deduplication logic","A) Azure Stream Analytics with DISTINCT and tumbling window","Stream Analytics provides windowing functions (tumbling), DISTINCT for deduplication, SQL-like syntax, and managed scaling. Event Hubs doesn't deduplicate. Functions require custom logic and state management. Stream Analytics is the serverless stream processing engine with built-in windowing and deduplication.","AZ-305 DataStorage DataIntegration"
"A time-series database must store sensor data with support for downsampling (reducing resolution over time) and automatic data aggregation for historical queries.<br><br>A) Azure Data Explorer with update policy for aggregation and retention policy<br>B) Azure Cosmos DB with TTL<br>C) Azure SQL Database with temporal tables","A) Azure Data Explorer with update policy for aggregation and retention policy","ADX update policies pre-aggregate data on ingestion, retention policies auto-delete old raw data, optimized for time-series queries and analytics. Cosmos DB lacks time-series optimizations. SQL temporal tables track history not time-series aggregation. ADX is purpose-built for time-series with ingestion-time aggregation.","AZ-305 DataStorage NoSQL"
"An application requires full-text search across product catalog (5 million items) with autocomplete, faceted navigation, and geo-filtering with <100ms query latency.<br><br>A) Azure Cognitive Search with suggester, facets, and geo-spatial search<br>B) Cosmos DB with custom search implementation<br>C) Azure SQL Database full-text search","A) Azure Cognitive Search with suggester, facets, and geo-spatial search","Cognitive Search provides suggester (autocomplete), faceted navigation, geo-spatial queries, relevance tuning, and <100ms performance at scale. Cosmos DB doesn't have built-in full-text. SQL full-text lacks geo-spatial richness. Cognitive Search is purpose-built for complex search scenarios with low latency.","AZ-305 DataStorage DataIntegration"
"Your organization must store 1PB of compliance documents with versioning, legal hold preventing deletion during litigation, and audit trail of all access.<br><br>A) Azure Blob Storage with versioning, immutability policy (legal hold), and diagnostic logs<br>B) Azure Files with snapshots and RBAC<br>C) Azure Data Lake with ACLs","A) Azure Blob Storage with versioning, immutability policy (legal hold), and diagnostic logs","Blob versioning maintains document history, immutability legal hold prevents deletion/modification even by admins, diagnostic logs track all access. Files/Data Lake lack immutability. Blob immutability provides SEC 17a-4 compliance for long-term archival with legal hold and audit capabilities.","AZ-305 DataStorage BlobStorage"
"A database migration from on-premises Oracle to Azure requires minimal downtime with continuous replication during migration and ability to rollback if issues occur.<br><br>A) Azure Database Migration Service with online migration mode<br>B) Export/import with downtime window<br>C) Third-party replication tools","A) Azure Database Migration Service with online migration mode","DMS online mode provides continuous replication (CDC), minimal downtime cutover, pre-migration assessment and can maintain source until validated. Export/import requires extended downtime. Third-party adds complexity. DMS is Microsoft's managed migration service with online replication for Oracle to Azure SQL/PostgreSQL.","AZ-305 Infrastructure Migration"
"An application stores frequently accessed hot data (10GB) and large archival data (10TB). Hot data needs <10ms access, archival accessed once quarterly. Minimize costs while meeting performance requirements.<br><br>A) Azure Cache for Redis for hot data, Blob Storage Archive tier for archival<br>B) Cosmos DB for all data with different consistency levels<br>C) Premium SSD managed disks for all data","A) Azure Cache for Redis for hot data, Blob Storage Archive tier for archival","Redis provides sub-10ms for hot data, Archive tier minimizes cost for infrequent access with acceptable rehydration time. Single-tier solutions don't optimize for both patterns. Using appropriate storage tiers (Redis hot, Archive cold) balances performance and cost based on access patterns.","AZ-305 DataStorage NoSQL"
